effect_bundles_tables	3
key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect
wh2_dlc15_food_ingredient_unlock_11_dummy	"Da fleshy bit’s inside, but me like eat da shell too!"	Ocean Clams	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_12_dummy	"No things more tasty in sea. Except maybe Elf-sailors..."	Hard Shell Crab	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_13_dummy	"Me used ta keep as pets in me pond, but dey’s too tasty for dat."	Goldfish	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_14_dummy	"If you no prepare right, you die. But dat’s wot makes dem tasty!"	Pufferfish	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_15_dummy	"Careful of dem suckas, took months ta pull off da last one wot stuck on me!"	Tentacles	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_16_dummy	"Me not know wot makes dem glow, but dung piles look pretty afterwards!"	Glowing 'Shrooms	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_17_dummy	"Swiped dem from pointy-eared gitz forest. Me bash sum of dem on da way, too"	Green Spores	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_18_dummy	"No ‘shroom more bitter, dis stickier than a Squig’s bum!"	Indigo Milk Caps	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_19_dummy	"Worth all da rancid gas you's gonna get!"	Hell Pepper 'Shrooms	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_1_dummy	"Got ‘airs stuck on, but still tastier than gobbo meat!"	Boar Meat	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_20_dummy	"Dey calls stinky but me think opposite. Me like mash it up n’ rub on meself. Good for skin, you try!"	Stinky Fungi	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_21_dummy	"Nuthin’ betta for numbin’ pain! Da drunk stunties me bashed for would agree…"	Stunty Ale	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_22_dummy	"Squeeze anyfink ‘ard enuf, goo’s gonna come out, wever dey want or not!"	Monster Goo	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_23_dummy	"Magic pus makes dish betta! No, me don’t know where came from!"	Ectoplasm	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_24_dummy	"Yea, me milked Centigor. Sweet boy 'e woz..."	Centigor Milk	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_25_dummy	"Dis be delicacy ta night gobbos – dem sneaky gitz but knows a good quiche!"	Spider Egg Yolk	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_2_dummy	"Sum gitz wot tried ta rob me in Badlands, me bash them, take limbs."	Gobbo Legs	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_3_dummy	"Gamey, but tasty! Only find fresher on pointy-‘eads island."	Lion Meat	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_4_dummy	"Skin dem first, make nice belt!"	Lizard Legs	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_5_dummy	"Already ‘alf cooked ta stop regeneratin’, you's betta cook ‘til black!"	Troll Meat	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_6_dummy	"Flappy bits n’ hollow bones give dish good crunch!"	Wing Leather	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_7_dummy	"Most exotic meat of all meat! Nuthin' chewier!"	Dragon Tail	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_8_dummy	"Good for tooth pick, or grind n’ sprinkle in nice stew."	Eagle Talons	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_ingredient_unlock_9_dummy	"Stoopid Harpies attack me in Troll Country. Dey no flyin’ no more!"	Harpy Heads	faction	1	random_food_ingredient.png	false
wh2_dlc15_food_mushroom_1	"Me not know wot makes dem glow, but ya dung piles look pretty afterwards!"	Glowing Shroom	faction	1		true
wh2_dlc15_food_mushroom_2	"Swiped dem from da pointy-eared gitz forest. Had ta bash sum of dem on da way."	Green Spores	faction	1		true
wh2_dlc15_food_mushroom_3	"No ‘shroom more bitter, and stickier than a Squig’s bum!"	Indigo milk cap	faction	1		true
wh2_dlc15_food_mushroom_4	"If ya like spicy, me got spicy! Worth all da rancid gas you's gonna get too!"	Hell Pepper Shroom	faction	1		true
wh2_dlc15_food_mushroom_5	"Dey says its smelly, but me thinks da opposite. Me likes ta mash it up n’ rub it on meself."	Stinky Fungi	faction	1		true
wh2_dlc15_food_random_food_bundle_dummy	Giving the Hag access to your cauldron could result in a more potent recipe…	The Hag's Surprise	faction	1	random_recipe.png	false
wh2_dlc15_food_sell_dish_dummy	remove food effect	remove current food effect	faction	1	food.png	false
wh2_dlc15_food_slime_1	"Nuthin’ betta for numbin’ pain! Da drunk stunties me bashed for it would agree…"	Stuntie Ale	faction	1		true
wh2_dlc15_food_slime_2	"Squeeze anyfink ‘ard enuf, all sorts a goo’s gonna come out, wever dey wants it or not!"	monster discharge	faction	1		true
wh2_dlc15_food_slime_3	"A bit a magic pus makes dish betta! No, me don’t know where came from!"	Ectoplasm	faction	1		true
wh2_dlc15_food_slime_4	"Yea, me milked Centigor. Sweet boy 'e woz..."	centigor milk	faction	1		true
wh2_dlc15_food_slime_5	"Dis be delicacy ta night gobbos – dem gitz be sneaky, but dey knows a good quiche!"	Spider Egg-yolk	faction	1		true
wh2_dlc15_food_special_dish_1	special dish 1	special dish 1	character	1		true
wh2_dlc15_food_special_dish_2	special dish 2	special dish 2	character	1		true
wh2_dlc15_food_special_dish_3	special dish 3	special dish 3	character	1		true
wh2_dlc15_food_special_dish_4	special dish 4	special dish 4	character	1		true
wh2_dlc15_food_special_dish_5	special dish 5	special dish 5	character	1		true
wh2_dlc15_grn_narration_groms_ready	Grom the Paunch now truly lives up to his epithet, ready to penetrate the mists to defeat Eltharion and the rest of the pointy-‘eads once and for all!	Bloated & Unstoppable	faction	1	groms_head.png	true
wh2_dlc15_grn_upgrade_blinders	A beast that can only see forwards will only charge forwards. A bit of prodding in the backside with a sharp stick helps too! 	Blinkers	none	1		true
wh2_dlc15_grn_upgrade_chariot_armour	Layers upon layers of patchwork scrap nailed onto chariots makes them look ricketier than they already are, but do wonders for their durability. 	Chariot Armour	none	1		true
wh2_dlc15_grn_upgrade_combat_ammobag	An easily transportable sack for fast access to arrows, rocks, poisonous spores, or any horrid things to propel at unfortunate enemies.	Combat Skinsacks	none	1		true
wh2_dlc15_grn_upgrade_enlarged_ammobag	Battlefield scrap comes in many forms, even the skin of the dead. Ignore the gristle, just think of all the ammo the boys can carry!	Ammo Skinsacks	none	1		true
wh2_dlc15_grn_upgrade_fungus_flask	Few receptacles can safely contain Skarsnik’s horrible concoction without a potentially fatal leakage.	Fungus Flasks	none	1		true
wh2_dlc15_grn_upgrade_heavy_ammo	Heavy ammunition is useful, but cumbersome. Don’t expect da ladz to bother carrying it unless they are in a particularly optimistic mood!	Heavy Ammo	none	1		true
wh2_dlc15_grn_upgrade_idol_of_gork	Inspired by a crudely-carved wooden effigy of Gork, the boyz are compelled to fight on through incoming fire!	Idol of Gork	none	1		true
wh2_dlc15_grn_upgrade_immortual_armour	Few Black Orcs debase themselves pilfering useless trinkets, instead concentrating on the scrap that makes better war equipment.	Immortulz Armour	none	1		true
wh2_dlc15_grn_upgrade_jagged_weapon	It’s not stunty-science – if your weapon’s got more edges on it, it’s going to hurt a lot more when it collides with something’s skull!	Jagged Weapons	none	1		true
wh2_dlc15_grn_upgrade_liquor_flask	Nothing makes a Greenskin fight harder for longer than the guzzling of a fermented beverage of some description. Well, any description really.	Liquor Flasks	none	1		true
wh2_dlc15_grn_upgrade_padded_shield	"These shields are well ‘eavy! Da moment fings get ‘airy, I’s droppin’ it!"	Padded Shields	none	1		true
wh2_dlc15_grn_upgrade_piercing_weapon	Adding rudimentary telescopic features to handheld weapons means even the most diminutive Greenskins can give bigger enemies a good stabbing.	Longer Weapons	none	1		true
wh2_dlc15_grn_upgrade_reinforced_weapon	The gobbo tinkerers know that a weapon with fewer weak points can be swung at an enemy much harder without risk of breakage.	Reinforced Weapons	none	1		true
wh2_dlc15_grn_upgrade_restraints	Some Greenskins are rather fond of their noisome war-pets, affording them protection using whatever they can find.	Scrap Barding	none	1		true
wh2_dlc15_grn_upgrade_scrap_armour	A hodgepodge patchwork of scrap metal can make a very effective carapace, no matter how uncomfortable it might be.	Scrap Armour	none	1		true
wh2_dlc15_grn_upgrade_scrap_saddles	Riding bareback beasts comes with significant risk, so anything that can be thrown together to use as a saddle is generally welcomed.	Scrap Saddles	none	1		true
wh2_dlc15_grn_upgrade_sorcery_weapon	Strange magic has been infused into these pieces of metal. Not to protect the user, mind you, but likely to fuel some Warboss' mad schemes.	Wizardly Weapons	none	1		true
wh2_dlc15_grn_upgrade_spiked_weapon	The trick is finding spikes that don’t have to be replaced all the time – not everyone has access to Squig teeth!	Spiky Weapons	none	1		true
wh2_dlc15_grn_upgrade_stone_armour	Rock-fused armour is effective but heavy, only really recommended for things that move at a leisurely pace to begin with.	Stone Armour	none	1		true
wh2_dlc15_grn_upgrade_water_flask	Some mobs get disobedient when they’re thirsty. No Warboss ever led a successful Waaagh! with dehydrated followers, did they?	Water Flasks	none	1		true
wh2_dlc15_grn_upgrade_winged_ammo	A smart gobbo once figured out that by sticking wings on things to be hurled at the enemy, you can hit targets that are further away. 	Winged Ammo	none	1		true
wh2_dlc15_grom_increase_cooking_slot_1_dummy	Using mysterious etchings and mud-hole magic, the Hag imbues Grom’s Cauldron with a greater capacity for different ingredients.	Enchanted Cauldron	faction	1	cauldron.png	false
wh2_dlc15_grom_increase_cooking_slot_2_dummy	The Hag’s additional rune-carvings make Grom’s Cauldron glow with arcane power. Gork n’ Mork wish they had such a cooking receptacle! 	Cauldron of Kings	faction	1	cauldron.png	false
wh2_dlc15_grom_unlock_special_recipe	Borne by Niblet, Blacktoof is taken to convene with the Food Merchant to bargain for culinary secrets…	Knowledge of Exotic Flavours	faction	1	random_recipe.png	false
wh2_dlc15_grom_yvresse_blockade	From his secret citadel of Athel Tamarha, Eltharion coordinates a near-impenetrable defence of his city.	The Warden in the Mist	faction	1	mist_of_yvresse.png	true
wh2_dlc15_hef_army_abilities_defence_level_1	 [[img:yvresse_defence_level_increase]][[/img]] Ladrielle's Blessings: 25 to 49	Yvresse Defence Level 1	region	0	effect_rite.png	true
wh2_dlc15_hef_army_abilities_defence_level_2	[[img:yvresse_defence_level_increase]][[/img]] Ladrielle's Blessings: 50 to 74	Yvresse Defence Level 2	region	0	effect_rite.png	true
wh2_dlc15_hef_army_abilities_defence_level_3	[[img:yvresse_defence_level_increase]][[/img]] Ladrielle's Blessings: 75 to 100	Yvresse Defence Level 3	region	0	effect_rite.png	true
wh2_dlc15_hef_dungeon_execute	This prisoner of war has served their purpose to you. Their death will bring you greater benefits than keeping them alive.	Execute	faction	0	vortex_hef_5.png	true
wh2_dlc15_hef_dungeon_indoctrinate	The force-feeding of magical elixirs enables frightening powers of persuasion, compromising a released prisoner to your advantage.	Indoctrinate	faction	0	vortex_hef_5.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_beastmen	Asur are already masterful combatants. Reinforced by brutal techniques such as this? Unstoppable.	Interrogation: Beastmen	faction	0	trait_beastmen.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_bretonnia	Unburden your doubts, replace them with surety of purpose.	Interrogation: Bretonnia	faction	0	trait_bretonnia.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_chaos_warriors	There are some places are not tread, even should the world itself teeter on the brink.	Interrogation: Chaos Warriors	faction	0	trait_chaos.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_dark_elves	Cruel techniques for a cruel purpose.	Interrogation: Dark Elves	faction	0	trait_dark_elves.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_dwarfs	Weather the storm of battle, stand as stone until the last dreg of spirit is drained.	Interrogation: Dwarfs	faction	0	trait_dwarf.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_empire	Temper faith with resolve, steel with blood and fear with anger.	Interrogation: Empire	faction	0	trait_human.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_greenskins	Absolute savagery is a coarse, vulgar, and above all else, effective path to some ends.	Interrogation: Greenskins	faction	0	trait_greenskins.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_greenskins_grom	It is only right that Grom the Paunch would once again fail in an attempt upon Tor Yvresse. His kin will never again stain the shores of Ulthuan.	Interrogation: Grom The Paunch	faction	0	trait_greenskins.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_high_elves	Masterful cuts and beautiful strokes. Years compounding upon years in the search of martial perfection.	Interrogation: High Elves	faction	0	trait_high_elves.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_lizardmen	There is value in distancing yourself from the battle, observing and planning before returning once more to the fray.	Interrogation: Lizardmen	faction	0	trait_lizardmen.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_norsca	True zeal requires that one lingers on the very edge of control, each strike filled with all the hatred that can be dredged from within.	Interrogation: Norsca	faction	0	trait_norsca.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_rogue_army	Eclectic and unusual techniques from the wild and the vagabond.	Interrogation: Rogue Army	faction	0	trait_military.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_skaven	Fight as one, scatter afore the fall, reform and strike again.	Interrogation: Skaven	faction	0	trait_skaven.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_tomb_kings	High magic can be used to return the fallen, if only briefly, to the realm of the living.	Interrogation: Tomb Kings	faction	0	trait_tomb_kings.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_vampire_coast	A sprinkle of coarse acrid powder adds a devastating finish to every bolt and arrow. Crude, but necessary.	Interrogation: Vampire Coast	faction	0	trait_vampire_coast.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_vampire_counts	A barest imitation of the ethereal protection afforded to the foul risen. Mundane protections are unmade in favour of the complex defensive magics.	Interrogation: Vampire Counts	faction	0	trait_vampire_counts.png	true
wh2_dlc15_hef_dungeon_mistwalker_upgrade_wood_elves	Our enemies will not find protection within deep thickets nor ancient boughs. We shall be the eyes lurking beyond the campfire.	Interrogation: Wood Elves	faction	0	trait_wood_elves.png	true
wh2_dlc15_hef_eltharion_dungeon_reward_beastmen	As close to savage animals as they are to savage men; the only good Beastman is a caged Beastman.	Beastmen Prisoner	faction	1	trait_beastmen.png	true
wh2_dlc15_hef_eltharion_dungeon_reward_bretonnia	The chivalrous delusions of these antiquated men will not see them get beyond the walls of an Athel Tamarha prison cell.	Bretonnian Prisoner	faction	1	trait_bretonnia.png	true
wh2_dlc15_hef_eltharion_dungeon_reward_chaos_Warriors	Who says the evils of the Ruinous Powers cannot be contained? The Warden begs to differ.	Chaos Prisoner	faction	1	trait_chaos.png	true
