effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh2_dlc12_lord_trait_skv_lord_ikit_claw	wh2_dlc12_effect_faction_effect_ikit_claw_ikits_workshop_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_lord_trait_skv_lord_ikit_claw	wh2_main_effect_character_mod_loyalty_all	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc12_lord_trait_skv_lord_ikit_claw	wh_main_effect_technology_research_points_mod	faction_to_faction_own_unseen	20.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_coatlpelt_flagstaff	wh_main_effect_military_force_winds_of_magic_depletion_mod_character	faction_to_force_own_unseen	10.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_culchan_feathered_standard	wh_main_effect_character_stat_mod_range	character_to_character_own_banner	30.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_exalted_banner_of_xapati	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own_banner	30.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_exalted_banner_of_xapati	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own_banner	20.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_flag_of_the_daystar	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own_banner	5.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_shroud_of_chaqua	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own_banner	18.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_sign_of_the_coiled_one	wh2_main_effect_character_stat_enable_flaming_attacks	character_to_character_own_banner	1.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_sign_of_the_coiled_one	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own_banner	1.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_sign_of_the_coiled_one	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own_banner	4.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_totem_of_the_spitting_viper	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own_banner	1.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_totem_of_the_spitting_viper	wh_main_effect_character_stat_mod_missile_damage	character_to_character_own_banner	8.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_totem_pole_of_destiny	wh_main_effect_character_stat_mod_morale	character_to_character_own_banner	10.0	start_turn_completed
wh2_dlc12_lzd_anc_magic_standard_totem_pole_of_destiny	wh_main_effect_character_stat_mod_ward_save	character_to_character_own_banner	25.0	start_turn_completed
wh2_dlc12_lzd_tiktaqto_ritual_persistence	wh2_dlc12_lzd_tiktaqto_ritual_persistence	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_lzd_tiktaqto_ritual_persistence	wh2_dlc12_lzd_tiktaqto_ritual_persistence_2	faction_to_army_own_unseen	1.0	start_turn_completed
wh2_dlc12_nuke_ability_enable	wh2_dlc12_ability_enable_nuke	faction_to_force_own_unseen	1.0	start_turn_completed
wh2_dlc12_nuke_ability_upgrade_enable	wh2_dlc12_ability_enable_nuke_upgraded	faction_to_force_own_unseen	1.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_1_1	wh2_dlc12_prophecy_of_sotek_1_1	faction_to_force_own	-75.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_1_2	wh2_dlc12_prophecy_of_sotek_1_2	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_2_3	wh2_dlc12_prophecy_of_sotek_2_3	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_2_4	wh2_dlc12_prophecy_of_sotek_2_4	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_3_1	wh2_dlc12_prophecy_of_sotek_3_1	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_stage_1	wh2_main_effect_tech_upkeep_cost_reduction_lzd_saurus	faction_to_force_own	200.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_stage_2	wh2_dlc12_prophecy_of_sotek_stage_2_1	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_stage_2	wh2_dlc12_prophecy_of_sotek_stage_2_2	faction_to_faction_own_unseen	30.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_stage_2	wh2_dlc12_prophecy_of_sotek_stage_2_3	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_stage_3	wh2_dlc11_effect_unit_stat_mod_ward_physical_all_units	faction_to_force_own	10.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_stage_3	wh2_dlc12_prophecy_of_sotek_stage_3_1	faction_to_faction_own_unseen	20.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_stage_3	wh2_dlc12_prophecy_of_sotek_stage_3_3	faction_to_force_own	10.0	start_turn_completed
wh2_dlc12_prophecy_of_sotek_stage_3	wh2_dlc12_prophecy_of_sotek_stage_3_4	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_qb_ikit_enable_storm_daemon	wh2_dlc12_qb_ikit_enable_storm_daemon	faction_to_force_own_unseen	1.0	start_turn_completed
wh2_dlc12_skaven_doomsphere	wh2_main_effect_religion_conversion_skaven_events_bad	region_to_region_own	100.0	start_turn_completed
wh2_dlc12_tehenhauin_sacrifice_tier1_banner	wh_main_effect_force_army_battle_armour_all	faction_to_force_own	10.0	start_turn_completed
wh2_dlc12_tehenhauin_sacrifice_tier1_follower	wh2_dlc12_effect_lzd_skink_morale	faction_to_force_own	5.0	start_turn_completed
wh2_dlc12_tehenhauin_sacrifice_tier1_jungle_swarm	wh2_dlc12_sacrifice_army_ability_jungle_swarm	faction_to_force_own	1.0	start_turn_completed
wh2_dlc12_tehenhauin_sacrifice_tier1_replenishment	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	15.0	start_turn_completed
wh2_dlc12_tehenhauin_sacrifice_tier2_recruitment	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_dlc12_tehenhauin_sacrifice_tier3_banner	wh_main_effect_growth_all	faction_to_province_own	15.0	start_turn_completed
wh2_dlc12_tehenhauin_sacrifice_tier3_follower	wh_main_effect_public_order_base	faction_to_province_own	5.0	start_turn_completed
wh2_dlc12_tehenhauin_sacrifice_tier4_banner	wh_main_effect_religion_conversion_untainted_all_regions	faction_to_region_own	8.0	start_turn_completed
wh2_dlc12_tehenhauin_sacrifice_tier4_follower	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own	2.0	start_turn_completed
wh2_dlc12_tehenhauin_sacrifice_tier6_sotek	wh2_dlc12_sacrifice_army_ability_great_invocation_of_sotek	faction_to_force_own	1.0	start_turn_completed
wh2_dlc12_workshop_level_0_dummy	wh2_dlc12_workshop_level_effect_dummy	faction_to_faction_own	0.0	start_turn_completed
wh2_dlc12_workshop_level_1_dummy	wh2_dlc12_workshop_level_effect_dummy	faction_to_faction_own	1.0	start_turn_completed
wh2_dlc12_workshop_level_1_reward	wh2_dlc12_workshop_reward_1_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_workshop_level_1_reward	wh2_dlc12_workshop_reward_2_dummy	faction_to_faction_own_unseen	5.0	start_turn_completed
wh2_dlc12_workshop_level_2_dummy	wh2_dlc12_workshop_level_effect_dummy	faction_to_faction_own	2.0	start_turn_completed
wh2_dlc12_workshop_level_2_reward	wh2_dlc12_workshop_reward_1_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_workshop_level_2_reward	wh2_dlc12_workshop_reward_2_dummy	faction_to_faction_own_unseen	5.0	start_turn_completed
wh2_dlc12_workshop_level_3_dummy	wh2_dlc12_workshop_level_effect_dummy	faction_to_faction_own	3.0	start_turn_completed
wh2_dlc12_workshop_level_3_reward	wh2_dlc12_workshop_reward_1_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc12_workshop_level_3_reward	wh2_dlc12_workshop_reward_2_dummy	faction_to_faction_own_unseen	5.0	start_turn_completed
wh2_dlc13_bundle_amber_bow_army_abilities	wh2_dlc13_effect_wulfhart_battle_army_abilities	force_to_force_own	1.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_1	wh2_dlc13_effect_elector_loyalty_per_turn_dummy	faction_to_faction_own_unseen	5.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_1	wh_main_effect_province_tax_rate	faction_to_province_own	5.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_1	wh_main_effects_province_growth_faction	faction_to_province_own	3.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_2	wh_main_effects_province_growth_faction	faction_to_province_own	-5.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_3	wh2_dlc13_effect_elector_loyalty_per_turn_bad_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_3	wh_main_effect_province_tax_rate	faction_to_province_own	-5.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_3	wh_main_effects_province_growth_faction	faction_to_province_own	-5.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_4	wh2_dlc13_effect_elector_loyalty_per_turn_bad_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_4	wh_main_effect_province_tax_rate	faction_to_province_own	-5.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_4	wh_main_effect_public_order_faction	faction_to_province_own	-2.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_4	wh_main_effects_province_growth_faction	faction_to_province_own	-5.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_5	wh2_dlc13_effect_elector_loyalty_per_turn_bad_dummy	faction_to_faction_own_unseen	5.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_5	wh_main_effect_force_unit_stat_morale	faction_to_force_own	-5.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_5	wh_main_effect_province_tax_rate	faction_to_province_own	-10.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_5	wh_main_effect_public_order_faction	faction_to_province_own	-4.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_5	wh_main_effects_province_growth_faction	faction_to_province_own	-8.0	start_turn_completed
wh2_dlc13_bundle_imperial_authority_6	wh2_dlc13_effect_elector_count_civil_war_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_bundle_lzd_defender_army	wh_dlc03_effect_replenishment_removed	force_to_general_own	-999.0	start_turn_completed
wh2_dlc13_bundle_lzd_defender_army	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-100.0	start_turn_completed
wh2_dlc13_bundle_lzd_defender_attrition	wh2_main_effect_region_enable_lizdard_defenders_attrition	faction_to_region_own_unseen	1.0	start_turn_completed
wh2_dlc13_bundle_nakai_early_game	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1.0	start_turn_completed
wh2_dlc13_bundle_nakai_temple_gifted	wh_main_effect_hordebuilding_growth_events_faction	force_to_force_own	2.0	start_turn_completed
wh2_dlc13_bundle_nakai_temple_itzl	wh_main_effect_hordebuilding_growth_events_faction	force_to_force_own	2.0	start_turn_completed
wh2_dlc13_bundle_nakai_temple_quetzl	wh_main_effect_hordebuilding_growth_events_faction	force_to_force_own	2.0	start_turn_completed
wh2_dlc13_bundle_nakai_temple_xholankha	wh_main_effect_hordebuilding_growth_events_faction	force_to_force_own	2.0	start_turn_completed
wh2_dlc13_effect_unit_stat_mod_ward_save_final_battle_gorrok	wh2_dlc13_effect_unit_stat_mod_ward_save_final_battle_gorrok	force_to_general_own	55.0	start_turn_completed
wh2_dlc13_elector_counts_bundle_hidden	wh2_dlc13_effect_summon_elector_counts_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_elector_invasion_enemy_skaven	wh_dlc04_effect_unit_enable_can_siege_dummy	force_to_general_own	1.0	start_turn_completed
wh2_dlc13_elector_invasion_enemy_skaven	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-100.0	start_turn_completed
wh2_dlc13_elector_invasion_enemy_skaven	wh_main_effect_force_unit_stat_morale	force_to_force_own	5.0	start_turn_completed
wh2_dlc13_elector_invasion_enemy	wh_dlc04_effect_unit_enable_can_siege_dummy	force_to_general_own	1.0	start_turn_completed
wh2_dlc13_elector_invasion_enemy	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-100.0	start_turn_completed
wh2_dlc13_emp_reinstated_elector	wh2_dlc13_effect_emp_elector_loyalty_change_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_reinstated_elector	wh2_dlc13_effect_imperial_authority_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_returned_region	wh2_dlc13_effect_emp_elector_loyalty_change_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_0_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_0_1_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_0_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_0_2_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_0_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_0_3_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_10_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_10_4_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_10_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_2_1_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_10_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_2_2_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_10_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_6_3_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_11_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_3_2_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_11_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_7_2_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_11_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_7_3_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_1_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_1_1_dummy	faction_to_faction_own_unseen	3.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_1_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_1_2_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_2_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_2_1_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_2_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_2_2_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_3_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_3_1_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_3_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_3_2_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_4_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_0_1_dummy	faction_to_faction_own_unseen	3.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_4_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_0_2_dummy	faction_to_faction_own_unseen	3.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_4_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_0_3_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_5_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_5_1_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_5_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_5_3_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_6_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_2_1_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_6_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_2_2_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_6_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_6_3_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_7_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_3_2_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_7_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_7_2_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_8_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_0_1_dummy	faction_to_faction_own_unseen	3.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_8_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_0_2_dummy	faction_to_faction_own_unseen	3.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_8_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_0_3_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_9_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_5_1_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_9_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_5_3_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_emp_wulfhart_imperial_supply_9_dummy	wh2_dlc13_emp_wulfhart_imperial_supply_9_4_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_empire_prestige_reward_spy_guild	wh2_main_effect_faction_elven_espionage	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc13_empire_prestige_reward_spy_guild	wh_main_effect_agent_action_success_chance	faction_to_character_own	20.0	start_turn_completed
wh2_dlc13_empire_prestige_reward_trade_guild	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	10.0	start_turn_completed
wh2_dlc13_empire_prestige_reward_trade_guild	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	5.0	start_turn_completed
wh2_dlc13_empire_prestige_reward_trade_guild	wh_main_effect_force_all_campaign_movement_range	faction_to_force_own	10.0	start_turn_completed
wh2_dlc13_final_battle_abilities_shield_of_the_old_ones	wh2_dlc13_final_battle_abilities_shield_of_the_old_ones	force_to_force_own	1.0	start_turn_completed
wh2_dlc13_final_battle_nakai_abilities	wh2_dlc13_effect_lzd_xholankha_storm_unlock_dummy	force_to_force_own	1.0	start_turn_completed
wh2_dlc13_hunter_attribute_hertwig	wh2_dlc13_hunter_attribute_emp_hertwig_1	character_to_character_own	1.0	start_round_completed
wh2_dlc13_hunter_attribute_hertwig	wh2_dlc13_hunter_attribute_emp_hertwig_2	character_to_character_own	1.0	start_round_completed
wh2_dlc13_hunter_attribute_jorek	wh2_dlc13_hunter_attribute_emp_jorek_1	character_to_character_own	1.0	start_round_completed
wh2_dlc13_hunter_attribute_jorek	wh2_dlc13_hunter_attribute_emp_jorek_2	character_to_character_own	1.0	start_round_completed
wh2_dlc13_hunter_attribute_kalara	wh2_dlc13_hunter_attribute_emp_kalara_1	character_to_character_own	1.0	start_round_completed
wh2_dlc13_hunter_attribute_kalara	wh2_dlc13_hunter_attribute_emp_kalara_2	character_to_character_own	1.0	start_round_completed
wh2_dlc13_hunter_attribute_rodrik	wh2_dlc13_hunter_attribute_emp_rodrik_1	character_to_character_own	1.0	start_round_completed
